"","Pct_Chg","Exchange","X1Y_Yield_d","X1Y_Yield_f","Int_d","Int_f","Infl_d","Infl_f","GDPG_d","GDPG_f","BOT_f","BOT_d","FER_f","lag1.Exchange","lag1.X1Y_Yield_d","lag1.X1Y_Yield_f","lag1.Infl_d","lag1.Infl_f","lag1.Int_d","lag1.Int_f","lag2.Exchange","lag2.X1Y_Yield_d","lag2.X1Y_Yield_f","lag2.Infl_d","lag2.Infl_f","lag2.Int_d","lag2.Int_f","lag3.Exchange","lag3.X1Y_Yield_d","lag3.X1Y_Yield_f","lag3.Infl_d","lag3.Infl_f","lag3.Int_d","lag3.Int_f","lag4.Exchange","lag4.X1Y_Yield_d","lag4.X1Y_Yield_f","lag4.Infl_d","lag4.Infl_f","lag4.Int_d","lag4.Int_f"
"56",0.0144555169171228,297.9762,6.60211678626361,-2505.6922428423,6.5,8.5,8.6,9.63,4218.38094044164,-13228823.6502246,-26.96,1046,14090,296.3741,5.38051439746112,-2621.40387318527,9.7,11.11,6.5,8.5,293.4662,3.1,-2740.61080024794,9.4,12.96,6.5,8.5,291.4305,-0.0617694774804267,-2863.36487588218,9.5,13.41,5.25,8.5,292.1968,-3.07573805741333,-2989.71795193983,10.2,13.27,5.25,9
"57",-0.00275083441977396,299.909,6.8,-2393.42405736719,6.5,7.5,7.9,10.47,4080,-12900735.8254701,-45.2,899,13269,297.9762,6.60211678626361,-2505.6922428423,8.6,9.63,6.5,8.5,296.3741,5.38051439746112,-2621.40387318527,9.7,11.11,6.5,8.5,293.4662,3.1,-2740.61080024794,9.4,12.96,6.5,8.5,291.4305,-0.0617694774804267,-2863.36487588218,9.5,13.41,5.25,8.5
"58",-0.00982977901436944,302.3364,6.15368046756885,-2284.54746490808,4.88,7.5,7.4,9.66,4362.93767678722,-12578114.833198,-82.21,920,13192,299.909,6.8,-2393.42405736719,7.9,10.47,6.5,7.5,297.9762,6.60211678626361,-2505.6922428423,8.6,9.63,6.5,8.5,296.3741,5.38051439746112,-2621.40387318527,9.7,11.11,6.5,8.5,293.4662,3.1,-2740.61080024794,9.4,12.96,6.5,8.5
"59",-0.00816505825739157,302.5453,5.41996899909267,-2179.01061361312,4.88,6.5,7.4,8.46,4751.76379966706,-12260914.766001,-18.4,1169,12958,302.3364,6.15368046756885,-2284.54746490808,7.4,9.66,4.88,7.5,299.909,6.8,-2393.42405736719,7.9,10.47,6.5,7.5,297.9762,6.60211678626361,-2505.6922428423,8.6,9.63,6.5,8.5,296.3741,5.38051439746112,-2621.40387318527,9.7,11.11,6.5,8.5
"60",-0.0172035201360945,305.67,5.5,-2076.76165163047,4.88,6.5,6.9,8.05,4813,-11949089.7164716,167.38,817,12815,302.5453,5.41996899909267,-2179.01061361312,7.4,8.46,4.88,6.5,302.3364,6.15368046756885,-2284.54746490808,7.4,9.66,4.88,7.5,299.909,6.8,-2393.42405736719,7.9,10.47,6.5,7.5,297.9762,6.60211678626361,-2505.6922428423,8.6,9.63,6.5,8.5
"61",-0.0162528554598163,304.6357,6.9121711396709,-1977.74872710826,4.88,6.5,6.7,8.7,4256.4869691716,-11642593.7772024,-347.31,-4,13153,305.67,5.5,-2076.76165163047,6.9,8.05,4.88,6.5,302.5453,5.41996899909267,-2179.01061361312,7.4,8.46,4.88,6.5,302.3364,6.15368046756885,-2284.54746490808,7.4,9.66,4.88,7.5,299.909,6.8,-2393.42405736719,7.9,10.47,6.5,7.5
"62",-0.0329452403625532,301.5944,8.64393314329164,-1881.91998819465,4.75,6.5,6.3,9.43,3365.34163866789,-11341381.0407861,11.79,-143,13951,304.6357,6.9121711396709,-1977.74872710826,6.7,8.7,4.88,6.5,305.67,5.5,-2076.76165163047,6.9,8.05,4.88,6.5,302.5453,5.41996899909267,-2179.01061361312,7.4,8.46,4.88,6.5,302.3364,6.15368046756885,-2284.54746490808,7.4,9.66,4.88,7.5
"63",-0.0418267373401221,300.5183,9.3,-1789.22358303779,4.75,6.5,6.1,8.61,2566,-11045405.5998152,205.95,-482,14182,301.5944,8.64393314329164,-1881.91998819465,6.3,9.43,4.75,6.5,304.6357,6.9121711396709,-1977.74872710826,6.7,8.7,4.88,6.5,305.67,5.5,-2076.76165163047,6.9,8.05,4.88,6.5,302.5453,5.41996899909267,-2179.01061361312,7.4,8.46,4.88,6.5
"64",-0.0231079948888131,299.1086,7.93837571448828,-1699.60765978582,4.75,6.5,6,9.37,2161.37370578563,-10754621.5468823,63.58,-333,14937,300.5183,9.3,-1789.22358303779,6.1,8.61,4.75,6.5,301.5944,8.64393314329164,-1881.91998819465,6.3,9.43,4.75,6.5,304.6357,6.9121711396709,-1977.74872710826,6.7,8.7,4.88,6.5,305.67,5.5,-2076.76165163047,6.9,8.05,4.88,6.5
"65",-0.0253290925873902,299.004,5.43022435366671,-1613.02036658688,5.5,6.5,6.2,9.32,1960.27705306877,-10468982.97458,7.27,313,15210,299.1086,7.93837571448828,-1699.60765978582,6,9.37,4.75,6.5,300.5183,9.3,-1789.22358303779,6.1,8.61,4.75,6.5,301.5944,8.64393314329164,-1881.91998819465,6.3,9.43,4.75,6.5,304.6357,6.9121711396709,-1977.74872710826,6.7,8.7,4.88,6.5
"66",-0.0191339375629405,299.1909,3.1,-1529.40985158914,5.5,6.5,6,9.5,1648,-10188443.9755009,85.03,-613,15397,299.004,5.43022435366671,-1613.02036658688,6.2,9.32,5.5,6.5,299.1086,7.93837571448828,-1699.60765978582,6,9.37,4.75,6.5,300.5183,9.3,-1789.22358303779,6.1,8.61,4.75,6.5,301.5944,8.64393314329164,-1881.91998819465,6.3,9.43,4.75,6.5
"67",0.00588207343852342,294.641,1.96395563200561,-1448.72426294074,5.13,6.5,5.4,9.82,1021.64783731552,-9912958.64223753,84.19,-674,15940,299.1909,3.1,-1529.40985158914,6,9.5,5.5,6.5,299.004,5.43022435366671,-1613.02036658688,6.2,9.32,5.5,6.5,299.1086,7.93837571448828,-1699.60765978582,6,9.37,4.75,6.5,300.5183,9.3,-1789.22358303779,6.1,8.61,4.75,6.5
"68",0.0252912765173373,290.6259,1.80553981241191,-1370.91174878982,5.13,6.5,5.7,9.5,325.587186094069,-9642481.06738257,-22.14,-547,16291,294.641,1.96395563200561,-1448.72426294074,5.4,9.82,5.13,6.5,299.1909,3.1,-1529.40985158914,6,9.5,5.5,6.5,299.004,5.43022435366671,-1613.02036658688,6.2,9.32,5.5,6.5,299.1086,7.93837571448828,-1699.60765978582,6,9.37,4.75,6.5
"69",0.0436663291121621,287.361,2.1,-1295.92045728454,5.13,6.5,5.5,9.82,-84.0000000000005,-9376965.34352859,145.7,-766,16489,290.6259,1.80553981241191,-1370.91174878982,5.7,9.5,5.13,6.5,294.641,1.96395563200561,-1448.72426294074,5.4,9.82,5.13,6.5,299.1909,3.1,-1529.40985158914,6,9.5,5.5,6.5,299.004,5.43022435366671,-1613.02036658688,6.2,9.32,5.5,6.5
"70",0.0382823526987627,291.189,2.41691286860039,-1223.69853657304,5.13,6.5,5.5,8.81,8.146056063392,-9116365.56326817,122.54,-709,16577,287.361,2.1,-1295.92045728454,5.5,9.82,5.13,6.5,290.6259,1.80553981241191,-1370.91174878982,5.7,9.5,5.13,6.5,294.641,1.96395563200561,-1448.72426294074,5.4,9.82,5.13,6.5,299.1909,3.1,-1529.40985158914,6,9.5,5.5,6.5
"71",0.0250029390311124,295.1653,2.70317195224122,-1154.19413480346,5,6.5,4.9,9.19,253.596424777177,-8860635.8191939,-46.55,-1020,16725,291.189,2.41691286860039,-1223.69853657304,5.5,8.81,5.13,6.5,287.361,2.1,-1295.92045728454,5.5,9.82,5.13,6.5,290.6259,1.80553981241191,-1370.91174878982,5.7,9.5,5.13,6.5,294.641,1.96395563200561,-1448.72426294074,5.4,9.82,5.13,6.5
"72",0.0372183126191671,294.7017,3,-1087.35540012397,5.88,6.5,4.9,10.57,163,-8609730.20389838,395.38,-787,16604,295.1653,2.70317195224122,-1154.19413480346,4.9,9.19,5,6.5,291.189,2.41691286860039,-1223.69853657304,5.5,8.81,5.13,6.5,287.361,2.1,-1295.92045728454,5.5,9.82,5.13,6.5,290.6259,1.80553981241191,-1370.91174878982,5.7,9.5,5.13,6.5
"73",0.0466696031367548,291.0524,3.36098548618541,-1023.1304806827,5.88,6.5,5.2,9.54,-592.565394902425,-8363602.8099742,-267.74,-744,16480,294.7017,3,-1087.35540012397,4.9,10.57,5.88,6.5,295.1653,2.70317195224122,-1154.19413480346,4.9,9.19,5,6.5,291.189,2.41691286860039,-1223.69853657304,5.5,8.81,5.13,6.5,287.361,2.1,-1295.92045728454,5.5,9.82,5.13,6.5
"74",0.0581439123492529,285.0221,3.88917978603064,-961.467524627812,5.88,6.5,5.9,9.12,-1700.30621853611,-8122207.73001396,173.43,-2817,16823,291.0524,3.36098548618541,-1023.1304806827,5.2,9.54,5.88,6.5,294.7017,3,-1087.35540012397,4.9,10.57,5.88,6.5,295.1653,2.70317195224122,-1154.19413480346,4.9,9.19,5,6.5,291.189,2.41691286860039,-1223.69853657304,5.5,8.81,5.13,6.5
"75",0.0724121380383369,280.2265,4.7,-902.314680107442,5.88,6.5,6.4,9.61,-2687,-7885499.05661024,214.9,-2352,16997,285.0221,3.88917978603064,-961.467524627812,5.9,9.12,5.88,6.5,291.0524,3.36098548618541,-1023.1304806827,5.2,9.54,5.88,6.5,294.7017,3,-1087.35540012397,4.9,10.57,5.88,6.5,295.1653,2.70317195224122,-1154.19413480346,4.9,9.19,5,6.5
"76",0.0868491401566311,275.2071,5.83914518665796,-845.620095269743,5.88,6.5,7,8.9,-3184.69929126851,-7653430.88235564,304.03,-1851,17317,280.2265,4.7,-902.314680107442,6.4,9.61,5.88,6.5,285.0221,3.88917978603064,-961.467524627812,5.9,9.12,5.88,6.5,291.0524,3.36098548618541,-1023.1304806827,5.2,9.54,5.88,6.5,294.7017,3,-1087.35540012397,4.9,10.57,5.88,6.5
"77",0.0777785227206371,277.4262,7.07344223696957,-791.331918262863,5.88,5,6.7,9.34,-3246.55673581792,-7425957.29984275,-22.21,-626,17251,275.2071,5.83914518665796,-845.620095269743,7,8.9,5.88,6.5,280.2265,4.7,-902.314680107442,6.4,9.61,5.88,6.5,285.0221,3.88917978603064,-961.467524627812,5.9,9.12,5.88,6.5,291.0524,3.36098548618541,-1023.1304806827,5.2,9.54,5.88,6.5
"78",0.0964960534836614,272.8609,8.1,-739.39829723495,5.88,5,6.9,8.67,-3031,-7203032.40166417,226.78,-3259,17388,277.4262,7.07344223696957,-791.331918262863,6.7,9.34,5.88,5,275.2071,5.83914518665796,-845.620095269743,7,8.9,5.88,6.5,280.2265,4.7,-902.314680107442,6.4,9.61,5.88,6.5,285.0221,3.88917978603064,-961.467524627812,5.9,9.12,5.88,6.5
"79",0.112427094439696,264.8632,8.63058191533089,-689.767380334153,5.88,5,6.8,7.64,-2713.23003261614,-6984610.28041248,386.54,-1908,17639,272.8609,8.1,-739.39829723495,6.9,8.67,5.88,5,277.4262,7.07344223696957,-791.331918262863,6.7,9.34,5.88,5,275.2071,5.83914518665796,-845.620095269743,7,8.9,5.88,6.5,280.2265,4.7,-902.314680107442,6.4,9.61,5.88,6.5
"80",0.0898032604187682,266.6774,8.43556978460961,-642.387315708619,5.88,5,6.6,8.51,-2535.54091226628,-6770645.02868028,116.22,-2466,17767,264.8632,8.63058191533089,-689.767380334153,6.8,7.64,5.88,5,272.8609,8.1,-739.39829723495,6.9,8.67,5.88,5,277.4262,7.07344223696957,-791.331918262863,6.7,9.34,5.88,5,275.2071,5.83914518665796,-845.620095269743,7,8.9,5.88,6.5
"81",0.0771863402931365,266.77,7.3,-597.206251506496,6,5,6.6,7.67,-2757,-6561090.73906016,283.18,-1748,17868,266.6774,8.43556978460961,-642.387315708619,6.6,8.51,5.88,5,264.8632,8.63058191533089,-689.767380334153,6.8,7.64,5.88,5,272.8609,8.1,-739.39829723495,6.9,8.67,5.88,5,277.4262,7.07344223696957,-791.331918262863,6.7,9.34,5.88,5
"82",0.143062951310038,254.7445,5.15334196683331,-554.172335875934,6.25,4.25,6.4,7.62,-3542.41761530398,-6355901.50414471,316.64,-3311,19577,266.77,7.3,-597.206251506496,6.6,7.67,6,5,266.6774,8.43556978460961,-642.387315708619,6.6,8.51,5.88,5,264.8632,8.63058191533089,-689.767380334153,6.8,7.64,5.88,5,272.8609,8.1,-739.39829723495,6.9,8.67,5.88,5
"83",0.206220530554232,244.7026,2.50279714311051,-513.233716965079,6.5,4.25,6.7,6.51,-4679.57591141327,-6155031.41652653,254.13,-2971,22149,254.7445,5.15334196683331,-554.172335875934,6.4,7.62,6.25,4.25,266.77,7.3,-597.206251506496,6.6,7.67,6,5,266.6774,8.43556978460961,-642.387315708619,6.6,8.51,5.88,5,264.8632,8.63058191533089,-689.767380334153,6.8,7.64,5.88,5
"84",0.222712447655389,241.0229,8.88178419700125e-16,-474.33854292208,6.5,4.25,6.7,4.86,-5862,-5958434.56879821,530.34,-2339,22848,244.7026,2.50279714311051,-513.233716965079,6.7,6.51,6.5,4.25,254.7445,5.15334196683331,-554.172335875934,6.4,7.62,6.25,4.25,266.77,7.3,-597.206251506496,6.6,7.67,6,5,266.6774,8.43556978460961,-642.387315708619,6.6,8.51,5.88,5
"85",0.207280540565204,241.081,-1.64765348636783,-437.434961895086,6.5,4.25,6.8,4.51,-6798.173580242,-5766065.05355234,-79.68,-3429,23375,241.0229,8.88178419700125e-16,-474.33854292208,6.7,4.86,6.5,4.25,244.7026,2.50279714311051,-513.233716965079,6.7,6.51,6.5,4.25,254.7445,5.15334196683331,-554.172335875934,6.4,7.62,6.25,4.25,266.77,7.3,-597.206251506496,6.6,7.67,6,5
"86",0.185753177780126,240.3722,-1.50972132001461,-402.471122032244,6.75,4.25,6.4,4.64,-7256.4147013399,-5577876.96338152,395.46,-4307,24187,241.081,-1.64765348636783,-437.434961895086,6.8,4.51,6.5,4.25,241.0229,8.88178419700125e-16,-474.33854292208,6.7,4.86,6.5,4.25,244.7026,2.50279714311051,-513.233716965079,6.7,6.51,6.5,4.25,254.7445,5.15334196683331,-554.172335875934,6.4,7.62,6.25,4.25
